0
"[[ 99.    1.9]
 [ 66.    2.7]
 [ 65.    1.4]
 ...
 [ 66.    2. ]
 [133.   20.2]
 [1.00000e+02 2.20000e+00]
 [6.60000e+01 2.20000e+00]
 [9.90000e+01 2.60000e+00]
 [6.60000e+01 5.90000e+00]
 [6.60000e+01 2.20000e+01]
 [1.00000e+02 1.97000e+01]
 [6.60000e+01 4.60000e+00]
 [6.50000e+01 6.00000e+00]
 [6.60000e+01 2.00000e+00]
 [9.90000e+01 1.04000e+01]
 [6.60000e+01 1.12000e+01]
 [6.60000e+01 7.60000e+00]
 [6.60000e+01 1.82000e+01]
 [1.99000e+02 3.41000e+01]
 [6.60000e+01 5.00000e-01]
 [6.60000e+01 1.20000e+00]
 [6.60000e+01 9.00000e-01]
 [9.90000e+01 4.40000e+00]
 [1.33000e+02 1.77000e+01]
 [6.60000e+01 5.00000e-01]
 [6.60000e+01 1.30000e+00]
 [1.66000e+02 3.23000e+01]
 [6.60000e+01 1.25000e+01]
 [9.90000e+01 1.18000e+01]
 [6.60000e+01 1.43000e+01]
 [6.60000e+01 1.46000e+01]
 [6.60000e+01 7.00000e-01]
 [6.60000e+01 1.46000e+01]]"
"[[ 66.    5. ]
 [133.   21.4]
 [ 67.    4.7]
 ...
 [ 66.    3.4]
 [ 66.    7.8]
 [133.  214.5]]"
"[[6.6000e+01 2.4000e+00]
 [6.6000e+01 3.4000e+00]
 [6.6000e+01 6.0000e-01]
 [9.9000e+01 2.2000e+00]
 [1.3300e+02 2.6000e+00]
 [6.6000e+01 1.2500e+01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 2.7000e+00]
 [9.9000e+01 3.4000e+00]
 [9.9000e+01 2.0000e+00]
 [6.6000e+01 1.2000e+00]
 [1.3300e+02 3.3000e+00]
 [6.6000e+01 1.4000e+00]
 [9.9000e+01 3.7000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 3.8000e+00]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 2.4000e+00]
 [1.3300e+02 3.9000e+00]
 [6.6000e+01 5.2000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 7.5000e+00]
 [6.6000e+01 1.1900e+01]
 [6.6000e+01 1.7500e+01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 8.0000e-01]
 [6.4000e+01 2.2000e+00]
 [9.9000e+01 1.3300e+01]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 1.2400e+01]
 [9.9000e+01 1.2000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 5.0000e-01]
 [9.9000e+01 3.0600e+01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.5100e+01]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 7.1000e+00]
 [1.3300e+02 2.2000e+01]
 [9.9000e+01 6.9000e+00]
 [6.6000e+01 5.5000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 1.8000e+00]
 [6.9000e+01 1.2750e+02]
 [1.9900e+02 6.6339e+03]
 [6.6000e+01 1.0100e+01]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.2000e+01]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 7.4000e+00]
 [1.9900e+02 3.0700e+01]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 1.8900e+01]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 1.5000e+01]
 [6.6000e+01 1.4000e+01]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 1.3400e+01]
 [6.6000e+01 1.5700e+01]
 [6.6000e+01 1.5400e+01]
 [6.6000e+01 6.8000e+00]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 9.6000e+00]
 [6.6000e+01 2.4800e+01]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 2.5000e+00]
 [6.3000e+01 2.6000e+00]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 2.6000e+00]
 [6.3000e+01 3.9000e+00]
 [6.6000e+01 1.2000e+01]
 [9.9000e+01 1.3100e+01]
 [6.6000e+01 6.9000e+00]
 [6.6000e+01 1.1000e+01]
 [2.6500e+02 3.2300e+01]
 [6.8000e+01 3.4000e+00]
 [6.6000e+01 2.4000e+00]
 [6.6000e+01 1.4900e+01]
 [6.6000e+01 2.9070e+02]
 [6.6000e+01 3.2000e+00]
 [9.9000e+01 1.2050e+02]
 [6.6000e+01 4.3000e+00]
 [1.6600e+02 2.0722e+03]
 [1.0000e+02 5.8500e+01]
 [3.6700e+02 1.3310e+02]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 1.4000e+00]]"
"[[9.900000e+01 1.330000e+01]
 [9.900000e+01 1.520000e+01]
 [1.330000e+02 2.140000e+01]
 [6.600000e+01 1.100000e+01]
 [6.600000e+01 1.320000e+01]
 [6.600000e+01 1.440000e+01]
 [9.900000e+01 2.240000e+02]
 [7.000000e+01 6.800000e+00]
 [6.600000e+01 3.100000e+00]
 [6.600000e+01 9.700000e+00]
 [2.330000e+02 2.370000e+01]
 [9.900000e+01 1.500000e+00]
 [6.600000e+01 8.000000e-01]
 [6.600000e+01 2.843000e+02]
 [6.600000e+01 1.090000e+01]
 [6.200000e+01 7.200000e+00]
 [6.600000e+01 1.350000e+01]
 [6.600000e+01 4.700000e+00]
 [6.600000e+01 2.000000e+01]
 [6.600000e+01 1.650000e+01]
 [6.600000e+01 4.800000e+00]
 [6.600000e+01 2.800000e+00]
 [6.600000e+01 4.000000e+00]
 [1.330000e+02 3.300000e+00]
 [6.600000e+01 1.800000e+00]
 [6.600000e+01 8.000000e-01]
 [1.330000e+02 1.660000e+01]
 [9.900000e+01 2.050000e+01]
 [9.900000e+01 7.200000e+00]
 [6.600000e+01 5.700000e+00]
 [6.600000e+01 2.100000e+00]
 [6.600000e+01 4.100000e+00]
 [6.600000e+01 6.500000e+00]
 [6.600000e+01 1.900000e+00]
 [1.330000e+02 1.640000e+01]
 [6.600000e+01 8.400000e+00]
 [6.600000e+01 2.800000e+00]
 [9.900000e+01 7.300000e+00]
 [6.600000e+01 4.600000e+00]
 [1.330000e+02 1.740000e+01]
 [1.330000e+02 1.890000e+01]
 [6.600000e+01 1.690000e+01]
 [6.600000e+01 3.800000e+00]
 [6.600000e+01 1.310000e+01]
 [6.600000e+01 5.700000e+00]
 [9.900000e+01 5.500000e+00]
 [1.000000e+02 8.400000e+00]
 [6.700000e+01 2.400000e+00]
 [6.600000e+01 4.600000e+00]
 [6.600000e+01 2.300000e+00]
 [6.600000e+01 1.500000e+00]
 [6.600000e+01 6.700000e+00]
 [1.330000e+02 2.270000e+01]
 [6.600000e+01 1.930000e+01]
 [1.330000e+02 8.200000e+00]
 [9.900000e+01 2.500000e+00]
 [6.600000e+01 1.400000e+00]
 [6.600000e+01 2.400000e+00]
 [6.600000e+01 5.700000e+00]
 [6.600000e+01 1.160000e+01]
 [6.600000e+01 2.000000e+00]
 [6.600000e+01 8.600000e+00]
 [6.600000e+01 4.300000e+00]
 [6.600000e+01 1.080000e+01]
 [6.600000e+01 8.500000e+00]
 [9.900000e+01 7.700000e+00]
 [6.600000e+01 4.500000e+00]
 [6.600000e+01 1.700000e+00]
 [6.600000e+01 2.000000e+00]
 [6.600000e+01 1.320000e+01]
 [6.600000e+01 2.900000e+00]
 [6.600000e+01 2.900000e+00]
 [6.600000e+01 5.200000e+00]
 [6.600000e+01 1.800000e+00]
 [6.600000e+01 9.000000e-01]
 [6.600000e+01 2.120000e+01]
 [6.600000e+01 5.213000e+02]
 [6.600000e+01 7.100000e+00]
 [9.900000e+01 5.820000e+01]
 [1.990000e+02 2.370000e+01]
 [6.600000e+01 6.000000e+00]
 [6.700000e+01 3.600000e+00]
 [6.600000e+01 2.500000e+00]
 [9.900000e+01 8.900000e+00]
 [6.600000e+01 2.200000e+00]
 [6.600000e+01 4.500000e+00]
 [6.600000e+01 2.700000e+00]
 [6.600000e+01 1.900000e+00]
 [6.600000e+01 2.700000e+00]
 [6.600000e+01 1.440000e+01]
 [6.600000e+01 1.400000e+00]
 [6.600000e+01 6.000000e-01]
 [6.600000e+01 1.000000e+00]
 [6.600000e+01 1.700000e+00]
 [6.600000e+01 1.800000e+00]
 [6.600000e+01 6.000000e-01]
 [6.600000e+01 3.200000e+00]
 [9.900000e+01 3.900000e+00]
 [6.800000e+01 2.100000e+00]
 [6.600000e+01 4.400000e+00]
 [6.600000e+01 7.000000e-01]
 [6.600000e+01 5.200000e+00]
 [6.600000e+01 9.700000e+00]
 [6.600000e+01 1.500000e+00]
 [6.600000e+01 3.600000e+00]
 [6.600000e+01 9.800000e+00]
 [6.700000e+01 7.800000e+00]
 [1.650000e+02 1.090000e+01]
 [1.330000e+02 2.000000e+01]
 [6.600000e+01 8.500000e+00]
 [6.600000e+01 1.700000e+00]
 [6.600000e+01 3.600000e+00]
 [6.600000e+01 4.900000e+00]
 [6.600000e+01 9.000000e+00]
 [6.600000e+01 7.500000e+00]
 [6.700000e+01 4.200000e+00]
 [6.600000e+01 7.600000e+00]
 [6.600000e+01 1.890000e+01]
 [6.600000e+01 1.100000e+00]
 [6.600000e+01 2.600000e+00]
 [6.600000e+01 3.100000e+00]
 [1.330000e+02 2.060000e+01]
 [6.500000e+01 1.370000e+01]
 [6.600000e+01 6.900000e+00]
 [6.600000e+01 4.700000e+00]
 [6.600000e+01 8.500000e+00]
 [6.600000e+01 3.900000e+00]
 [6.600000e+01 6.300000e+00]
 [6.600000e+01 9.200000e+00]
 [6.600000e+01 5.600000e+00]
 [6.600000e+01 1.280000e+01]
 [1.330000e+02 1.430000e+01]
 [6.600000e+01 1.900000e+00]
 [9.900000e+01 1.410000e+01]
 [6.600000e+01 4.100000e+00]
 [6.600000e+01 1.900000e+00]
 [1.330000e+02 1.650000e+01]
 [9.900000e+01 3.200000e+00]
 [6.500000e+01 1.000000e+01]
 [6.600000e+01 8.800000e+00]
 [9.900000e+01 8.900000e+00]
 [6.600000e+01 8.300000e+00]
 [6.600000e+01 8.400000e+00]
 [6.600000e+01 4.400000e+00]
 [9.900000e+01 6.100000e+00]
 [1.330000e+02 4.600000e+00]
 [6.600000e+01 7.400000e+00]
 [9.900000e+01 2.800000e+00]
 [6.600000e+01 6.400000e+00]
 [6.600000e+01 1.380000e+01]
 [6.600000e+01 2.000000e+00]
 [6.600000e+01 1.500000e+00]
 [6.600000e+01 1.400000e+00]
 [6.600000e+01 7.400000e+00]
 [6.600000e+01 6.400000e+00]
 [1.330000e+02 2.960000e+01]
 [9.900000e+01 2.550000e+01]
 [6.600000e+01 2.500000e+00]
 [1.320000e+02 1.310000e+01]
 [6.600000e+01 6.300000e+00]
 [6.500000e+01 2.200000e+00]
 [6.600000e+01 5.800000e+00]
 [6.600000e+01 9.900000e+00]
 [6.600000e+01 5.200000e+00]
 [6.600000e+01 9.300000e+00]
 [6.600000e+01 7.300000e+00]
 [6.600000e+01 4.500000e+00]
 [6.600000e+01 1.020000e+01]
 [6.600000e+01 8.000000e-01]
 [6.600000e+01 4.200000e+00]
 [6.600000e+01 3.000000e+00]
 [6.600000e+01 7.500000e+00]
 [6.600000e+01 1.800000e+00]
 [6.600000e+01 1.900000e+00]
 [6.600000e+01 2.900000e+00]
 [6.600000e+01 2.200000e+00]
 [6.600000e+01 2.000000e+00]
 [6.600000e+01 2.200000e+00]
 [1.330000e+02 6.600000e+00]
 [1.330000e+02 9.200000e+00]
 [9.900000e+01 8.100000e+00]
 [1.330000e+02 1.360000e+01]
 [6.600000e+01 1.700000e+00]
 [6.600000e+01 1.180000e+01]
 [6.600000e+01 1.900000e+00]
 [6.600000e+01 4.100000e+00]
 [6.600000e+01 3.500000e+00]
 [6.600000e+01 2.200000e+00]
 [7.000000e+01 2.600000e+00]
 [6.600000e+01 1.800000e+00]
 [6.600000e+01 1.740000e+01]
 [9.900000e+01 1.630000e+01]
 [6.600000e+01 3.400000e+00]
 [6.600000e+01 1.030000e+01]
 [6.600000e+01 8.900000e+00]
 [6.600000e+01 3.100000e+00]
 [6.600000e+01 3.200000e+00]
 [6.600000e+01 2.300000e+00]
 [6.600000e+01 9.000000e+00]
 [6.600000e+01 7.600000e+00]
 [9.900000e+01 1.430000e+01]
 [1.000000e+02 7.500000e+00]
 [9.900000e+01 1.190000e+01]
 [6.600000e+01 7.500000e+00]
 [6.600000e+01 5.600000e+00]
 [6.600000e+01 2.180000e+01]
 [9.900000e+01 1.600000e+01]
 [6.600000e+01 3.500000e+00]
 [1.330000e+02 2.000000e+01]
 [6.600000e+01 9.900000e+00]
 [9.600000e+01 3.460000e+01]
 [6.600000e+01 4.200000e+00]
 [6.600000e+01 3.800000e+00]
 [1.330000e+02 1.070000e+01]
 [1.330000e+02 1.820000e+01]
 [6.600000e+01 1.410000e+01]
 [1.330000e+02 1.810000e+01]
 [6.600000e+01 6.400000e+00]
 [6.600000e+01 5.200000e+00]
 [6.600000e+01 5.700000e+00]
 [6.600000e+01 7.400000e+00]
 [6.600000e+01 6.300000e+00]
 [6.600000e+01 1.520000e+01]
 [6.600000e+01 1.500000e+00]
 [6.600000e+01 1.700000e+00]
 [6.600000e+01 4.000000e+00]
 [6.600000e+01 1.130000e+01]
 [6.200000e+01 9.800000e+00]
 [6.400000e+01 1.710000e+01]
 [6.600000e+01 8.100000e+00]
 [1.660000e+02 1.570000e+01]
 [6.700000e+01 1.100000e+00]
 [6.600000e+01 1.600000e+00]
 [6.600000e+01 6.400000e+00]
 [6.600000e+01 5.700000e+00]
 [6.600000e+01 5.900000e+00]
 [1.330000e+02 8.300000e+00]
 [6.600000e+01 3.800000e+00]
 [6.600000e+01 2.200000e+00]
 [6.600000e+01 3.300000e+00]
 [6.600000e+01 7.500000e+00]
 [2.320000e+02 1.470000e+01]
 [6.600000e+01 7.800000e+00]
 [6.600000e+01 1.000000e+00]
 [6.600000e+01 4.800000e+00]
 [6.600000e+01 8.000000e+00]
 [6.600000e+01 1.900000e+00]
 [6.600000e+01 2.400000e+00]
 [6.600000e+01 2.300000e+00]
 [6.400000e+01 4.900000e+00]
 [6.600000e+01 3.300000e+00]
 [1.320000e+02 7.600000e+00]
 [6.600000e+01 6.069000e+02]
 [6.600000e+01 4.700000e+00]
 [6.600000e+01 7.600000e+00]
 [7.100000e+01 1.150000e+01]
 [6.600000e+01 1.900000e+00]
 [6.600000e+01 2.240000e+01]
 [6.600000e+01 5.100000e+00]
 [9.900000e+01 1.307000e+02]
 [6.600000e+01 3.900000e+00]
 [6.600000e+01 1.200000e+00]
 [6.600000e+01 1.300000e+00]
 [9.900000e+01 1.300000e+00]
 [6.600000e+01 2.900000e+00]
 [6.600000e+01 1.900000e+00]
 [6.600000e+01 1.714000e+02]
 [1.320000e+02 2.363419e+05]
 [6.600000e+01 7.000000e-01]
 [6.600000e+01 1.100000e+00]
 [6.600000e+01 4.300000e+00]
 [6.600000e+01 5.000000e+00]
 [6.600000e+01 3.600000e+00]
 [6.600000e+01 6.000000e+00]
 [9.900000e+01 1.730000e+01]
 [6.600000e+01 4.500000e+00]
 [6.300000e+01 2.100000e+00]
 [1.330000e+02 1.900000e+00]
 [6.600000e+01 7.000000e-01]
 [6.600000e+01 7.000000e-01]
 [6.800000e+01 2.800000e+00]
 [6.600000e+01 7.100000e+00]
 [1.990000e+02 2.070000e+01]
 [3.990000e+02 4.969000e+02]
 [9.900000e+01 2.090000e+01]
 [6.600000e+01 3.300000e+00]
 [6.600000e+01 7.700000e+00]
 [6.600000e+01 1.100000e+00]
 [6.600000e+01 2.700000e+00]
 [6.600000e+01 6.200000e+00]
 [6.500000e+01 3.500000e+00]
 [6.600000e+01 1.100000e+01]
 [6.600000e+01 3.400000e+00]
 [6.600000e+01 1.960000e+01]
 [1.330000e+02 1.103000e+02]
 [6.600000e+01 2.500000e+00]
 [6.600000e+01 8.200000e+00]
 [6.600000e+01 2.100000e+00]
 [6.600000e+01 1.800000e+00]
 [6.600000e+01 3.600000e+00]
 [6.600000e+01 1.400000e+00]
 [6.600000e+01 6.000000e-01]
 [9.900000e+01 1.898000e+02]
 [6.600000e+01 1.060000e+01]
 [6.600000e+01 5.700000e+00]
 [6.600000e+01 4.000000e-01]
 [6.600000e+01 5.900000e+00]
 [6.600000e+01 6.000000e-01]
 [1.330000e+02 2.500000e+00]
 [6.700000e+01 1.800000e+00]
 [6.600000e+01 7.000000e+00]
 [9.900000e+01 2.900000e+00]
 [6.600000e+01 3.700000e+00]
 [1.330000e+02 1.490000e+01]
 [6.600000e+01 3.300000e+00]
 [9.900000e+01 2.800000e+00]
 [1.000000e+02 7.900000e+00]
 [6.600000e+01 1.700000e+00]
 [6.600000e+01 2.300000e+00]
 [1.330000e+02 3.500000e+00]
 [6.600000e+01 9.500000e+00]
 [6.700000e+01 4.100000e+00]
 [6.600000e+01 1.600000e+00]
 [6.600000e+01 6.600000e+00]
 [6.600000e+01 1.400000e+00]
 [6.600000e+01 3.300000e+00]
 [1.330000e+02 3.250000e+01]
 [9.900000e+01 2.930000e+01]
 [1.330000e+02 7.700000e+00]
 [1.000000e+02 4.600000e+00]
 [6.600000e+01 2.600000e+00]
 [9.900000e+01 8.200000e+00]
 [9.900000e+01 1.215600e+03]
 [1.000000e+02 2.100000e+00]
 [6.600000e+01 1.500000e+00]
 [6.600000e+01 4.172000e+02]
 [6.600000e+01 1.500000e+00]
 [6.600000e+01 4.268000e+02]
 [6.600000e+01 1.200000e+00]
 [6.600000e+01 1.500000e+00]
 [6.600000e+01 1.800000e+00]
 [6.600000e+01 7.600000e+00]
 [6.600000e+01 3.400000e+00]
 [6.600000e+01 6.000000e-01]
 [6.600000e+01 1.100000e+00]
 [6.600000e+01 1.000000e+00]
 [6.600000e+01 8.000000e-01]
 [6.600000e+01 4.800000e+00]
 [6.600000e+01 2.600000e+00]
 [6.600000e+01 8.700000e+00]
 [6.500000e+01 5.000000e-01]
 [6.600000e+01 2.212700e+03]
 [1.660000e+02 2.160800e+03]
 [9.900000e+01 4.140000e+01]
 [6.700000e+01 4.900000e+00]
 [6.600000e+01 7.800000e+00]
 [6.600000e+01 7.500000e+00]
 [6.600000e+01 2.800000e+00]
 [9.900000e+01 1.550000e+01]
 [6.600000e+01 1.010000e+01]
 [6.600000e+01 2.100000e+00]
 [1.660000e+02 2.310000e+01]
 [6.600000e+01 4.700000e+00]
 [6.600000e+01 5.300000e+00]
 [6.600000e+01 3.100000e+00]
 [1.660000e+02 1.724000e+02]
 [6.600000e+01 5.000000e+00]
 [6.600000e+01 4.500000e+00]
 [6.600000e+01 1.700000e+00]
 [6.600000e+01 2.500000e+00]
 [6.600000e+01 2.200000e+00]
 [6.600000e+01 6.000000e-01]
 [6.600000e+01 1.200000e+00]
 [6.600000e+01 8.400000e+00]
 [6.600000e+01 1.830000e+01]
 [6.600000e+01 1.180000e+01]
 [6.600000e+01 3.100000e+00]
 [9.900000e+01 1.470000e+01]
 [1.000000e+02 2.300000e+00]
 [6.500000e+01 6.400000e+00]
 [6.600000e+01 3.100000e+00]
 [6.600000e+01 8.100000e+00]
 [6.600000e+01 2.600000e+00]
 [6.600000e+01 4.700000e+00]
 [6.600000e+01 2.500000e+00]
 [6.600000e+01 5.600000e+00]
 [6.600000e+01 4.900000e+00]
 [1.000000e+02 1.800000e+01]
 [6.600000e+01 3.600000e+00]
 [6.600000e+01 8.900000e+00]
 [6.600000e+01 5.300000e+00]
 [6.600000e+01 4.900000e+00]
 [6.600000e+01 2.800000e+00]
 [6.600000e+01 4.100000e+00]
 [9.900000e+01 1.300000e+00]
 [6.600000e+01 3.000000e+00]
 [6.700000e+01 2.900000e+00]
 [6.600000e+01 8.500000e+00]
 [9.900000e+01 1.650000e+01]
 [6.600000e+01 2.900000e+00]
 [6.600000e+01 8.500000e+00]
 [6.600000e+01 2.800000e+00]
 [9.900000e+01 2.900000e+00]
 [6.600000e+01 2.300000e+00]
 [6.600000e+01 1.500000e+00]
 [6.600000e+01 8.500000e+00]
 [6.600000e+01 5.400000e+00]
 [6.600000e+01 6.000000e+00]
 [6.600000e+01 3.900000e+00]
 [6.700000e+01 1.500000e+00]
 [6.600000e+01 6.700000e+00]
 [6.600000e+01 6.700000e+00]]"
"[[9.9000e+01 1.8600e+01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 4.0000e-01]
 [1.3300e+02 2.4000e+00]
 [6.7000e+01 1.1000e+00]
 [6.6000e+01 1.0900e+01]
 [6.6000e+01 6.7000e+00]
 [1.3300e+02 1.0000e+01]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 6.2000e+00]
 [1.3200e+02 1.5800e+01]
 [1.3300e+02 2.2000e+01]
 [6.6000e+01 7.4000e+00]
 [9.9000e+01 2.0900e+01]
 [1.6600e+02 2.4000e+01]
 [6.6000e+01 9.8000e+00]
 [6.6000e+01 1.3200e+01]
 [6.9000e+01 8.4000e+00]
 [9.9000e+01 2.4200e+01]
 [1.3300e+02 3.2300e+01]
 [1.9900e+02 1.9100e+01]
 [6.6000e+01 9.5000e+00]
 [6.6000e+01 1.2000e+01]
 [6.6000e+01 8.0000e+00]
 [6.6000e+01 2.1000e+00]
 [1.3200e+02 4.4000e+00]
 [6.6000e+01 8.9000e+00]
 [6.6000e+01 3.1000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 1.7000e+00]
 [6.9000e+01 1.0500e+01]
 [6.6000e+01 5.9000e+00]
 [9.9000e+01 1.9800e+01]
 [6.6000e+01 9.0000e+00]
 [6.6000e+01 9.3000e+00]
 [6.6000e+01 1.6500e+01]
 [6.6000e+01 1.7600e+01]
 [6.6000e+01 1.3800e+01]
 [1.3300e+02 2.6300e+01]
 [6.6000e+01 1.3200e+01]
 [6.6000e+01 1.2400e+01]
 [9.9000e+01 1.2400e+01]
 [6.6000e+01 9.3000e+00]
 [9.9000e+01 1.0200e+01]
 [6.6000e+01 6.7000e+00]
 [6.6000e+01 1.8100e+01]
 [6.6000e+01 9.1000e+00]
 [6.6000e+01 3.2000e+00]
 [9.9000e+01 3.7000e+00]
 [6.7000e+01 2.4000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 9.5000e+00]
 [1.3300e+02 1.4800e+01]
 [6.6000e+01 5.8000e+00]
 [9.9000e+01 8.7000e+00]
 [6.6000e+01 4.2000e+00]
 [6.5000e+01 8.1000e+00]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 8.6000e+00]
 [6.6000e+01 3.5000e+00]
 [9.9000e+01 9.3000e+00]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 1.0100e+01]
 [6.4000e+01 5.5000e+00]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 3.8000e+00]
 [1.3300e+02 1.2800e+01]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 7.0000e-01]
 [1.3200e+02 1.4800e+01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 8.0000e-01]
 [9.9000e+01 7.0000e-01]
 [6.6000e+01 8.0000e+00]
 [9.9000e+01 7.5000e+00]
 [6.6000e+01 7.7000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 4.4000e+00]
 [1.3300e+02 2.0600e+01]
 [9.9000e+01 1.1000e+00]
 [9.9000e+01 1.4000e+00]
 [9.9000e+01 1.2400e+01]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.1800e+01]
 [1.3300e+02 1.7400e+01]
 [1.9900e+02 4.5300e+01]
 [9.9000e+01 1.8600e+01]
 [6.6000e+01 1.4700e+01]
 [6.6000e+01 1.3700e+01]
 [6.6000e+01 8.4000e+00]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 9.5000e+00]
 [6.6000e+01 2.2400e+01]
 [6.6000e+01 4.6000e+00]
 [9.9000e+01 6.3000e+00]
 [9.9000e+01 2.0800e+01]
 [1.3300e+02 8.7000e+00]
 [9.8000e+01 5.9000e+00]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 3.4000e+00]
 [6.6000e+01 1.0000e+00]
 [9.9000e+01 6.8000e+00]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 2.1000e+00]
 [6.6000e+01 5.2000e+00]
 [6.6000e+01 1.2100e+01]
 [6.6000e+01 4.4000e+00]
 [6.6000e+01 7.4000e+00]
 [6.6000e+01 7.3000e+00]
 [6.6000e+01 9.8000e+00]
 [6.6000e+01 6.0000e+00]
 [6.6000e+01 8.0000e+00]
 [6.6000e+01 1.2900e+01]
 [6.6000e+01 6.0000e+00]
 [6.6000e+01 2.2000e+00]
 [9.9000e+01 6.4000e+00]
 [6.6000e+01 8.9000e+00]
 [6.6000e+01 9.1000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 3.0000e+00]
 [6.6000e+01 8.7000e+00]
 [6.6000e+01 3.8000e+00]
 [2.6600e+02 2.2000e+01]
 [1.3300e+02 2.9800e+01]
 [6.6000e+01 1.4700e+01]
 [9.9000e+01 1.3200e+01]
 [1.3300e+02 1.0100e+01]
 [6.6000e+01 8.1000e+00]
 [6.6000e+01 1.4700e+01]
 [1.3300e+02 7.3000e+00]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 3.2000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 1.5000e+00]
 [1.9600e+02 2.5700e+01]
 [6.6000e+01 7.5000e+00]
 [6.6000e+01 5.6000e+00]
 [1.0000e+02 2.1100e+01]
 [2.9900e+02 7.5020e+02]
 [1.3300e+02 4.2000e+01]
 [9.9000e+01 2.5280e+02]
 [6.6000e+01 2.3640e+02]
 [1.3400e+02 5.0300e+02]
 [6.6000e+01 2.0300e+02]
 [1.0000e+02 1.5850e+02]
 [9.9000e+01 7.2830e+02]
 [1.3200e+02 1.0088e+03]
 [6.6000e+01 1.0040e+02]
 [1.6600e+02 2.6030e+02]
 [1.3300e+02 1.6730e+02]
 [6.6000e+01 1.0300e+01]
 [9.9000e+01 9.9000e+00]
 [6.6000e+01 4.8000e+00]
 [6.5000e+01 5.4000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 9.7000e+00]
 [6.6000e+01 7.7000e+00]
 [6.6000e+01 4.3515e+03]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 8.0000e-01]
 [1.3300e+02 1.5400e+01]
 [6.6000e+01 3.2360e+02]
