0
"[[ 831]
 [  99]
 [ 199]
 [ 199]
 [  66]
 [  99]
 [ 132]
 [  99]
 [ 101]
 [ 366]
 [ 166]
 [ 232]
 [  66]
 [ 166]
 [ 166]
 [ 133]
 [ 166]
 [ 133]
 [ 399]
 [ 233]
 [ 266]
 [ 166]
 [  99]
 [ 332]
 [  99]
 [ 365]
 [ 233]
 [ 532]
 [ 499]
 [ 598]
 [ 232]
 [ 133]
 [ 100]
 [ 166]
 [  66]
 [ 499]
 [ 167]
 [  99]
 [ 100]
 [  66]
 [ 133]
 [  99]
 [ 166]
 [ 166]
 [ 166]
 [  99]
 [ 266]
 [ 565]
 [ 299]
 [  66]
 [ 133]
 [ 133]
 [ 265]
 [ 266]
 [ 798]
 [ 233]
 [ 236]
 [ 133]
 [  66]
 [ 199]
 [ 166]
 [  66]
 [ 133]
 [1231]
 [ 299]
 [ 332]
 [ 133]
 [ 199]
 [  99]
 [  66]
 [  66]
 [ 232]
 [ 166]
 [  99]
 [ 166]
 [  99]
 [ 132]
 [ 166]
 [ 299]
 [ 332]
 [  99]
 [ 133]
 [ 299]
 [  99]
 [ 165]]"
